iso_639_3,language_code,script,language_name,total_characters,total_frequency,data_source,years_count,min_year,max_year,relative_path
arp,arp_Latn,Latn,Arapaho,80,344947,"FineWeb2, v2.1.0",7,2015,2022,DATA/arp_Latn
abn,abn_Latn,Latn,Abua,117,344853,"FineWeb2, v2.1.0",5,2017,2023,DATA/abn_Latn
gdg,gdg_Latn,Latn,Ga'dang,88,344526,"FineWeb2, v2.1.0",6,2017,2024,DATA/gdg_Latn
ota,ota_Arab,Arab,Ottoman Turkish (1500-1928),205,343880,"FineWeb2, v2.1.0",10,2013,2024,DATA/ota_Arab
lif,lif_Limb,Limb,Limbu,130,343067,"FineWeb2, v2.1.0",6,2013,2023,DATA/lif_Limb
clu,clu_Latn,Latn,Caluyanun,100,341665,"FineWeb2, v2.1.0",7,2016,2023,DATA/clu_Latn
yva,yva_Latn,Latn,Yawa,79,339990,"FineWeb2, v2.1.0",5,2014,2021,DATA/yva_Latn
ajg,ajg_Latn,Latn,Aja (Benin),146,339937,"FineWeb2, v2.1.0",8,2013,2024,DATA/ajg_Latn
ifu,ifu_Latn,Latn,Mayoyao Ifugao,83,339203,"FineWeb2, v2.1.0",4,2013,2024,DATA/ifu_Latn
trq,trq_Latn,Latn,San Martín Itunyoso Triqui,90,337676,"FineWeb2, v2.1.0",3,2017,2024,DATA/trq_Latn
tue,tue_Latn,Latn,Tuyuca,113,337176,"FineWeb2, v2.1.0",5,2013,2021,DATA/tue_Latn
gmv,gmv_Ethi,Ethi,Gamo,210,333212,"FineWeb2, v2.1.0",5,2014,2022,DATA/gmv_Ethi
gwi,gwi_Latn,Latn,Gwichʼin,166,331971,"FineWeb2, v2.1.0",8,2013,2023,DATA/gwi_Latn
tuf,tuf_Latn,Latn,Central Tunebo,97,331496,"FineWeb2, v2.1.0",7,2013,2024,DATA/tuf_Latn
mbj,mbj_Latn,Latn,Nadëb,169,328158,"FineWeb2, v2.1.0",4,2014,2021,DATA/mbj_Latn
xnn,xnn_Latn,Latn,Northern Kankanay,78,327923,"FineWeb2, v2.1.0",7,2017,2024,DATA/xnn_Latn
zpt,zpt_Latn,Latn,San Vicente Coatlán Zapotec,88,326562,"FineWeb2, v2.1.0",5,2019,2024,DATA/zpt_Latn
zao,zao_Latn,Latn,Ozolotepec Zapotec,96,325887,"FineWeb2, v2.1.0",8,2013,2024,DATA/zao_Latn
kaq,kaq_Latn,Latn,Capanahua,80,324537,"FineWeb2, v2.1.0",5,2014,2024,DATA/kaq_Latn
dng,dng_Cyrl,Cyrl,Dungan,298,321692,"FineWeb2, v2.1.0",7,2017,2023,DATA/dng_Cyrl
muy,muy_Latn,Latn,Muyang,107,320927,"FineWeb2, v2.1.0",6,2017,2022,DATA/muy_Latn
cub,cub_Latn,Latn,Cubeo,112,320210,"FineWeb2, v2.1.0",6,2014,2023,DATA/cub_Latn
tar,tar_Latn,Latn,Central Tarahumara,109,318386,"FineWeb2, v2.1.0",6,2014,2022,DATA/tar_Latn
nrf,nrf_Latn,Latn,Jèrriais,558,318208,"FineWeb2, v2.1.0",7,2016,2022,DATA/nrf_Latn
mjc,mjc_Latn,Latn,San Juan Colorado Mixtec,94,317322,"FineWeb2, v2.1.0",5,2014,2023,DATA/mjc_Latn
yka,yka_Latn,Latn,Yakan,197,315637,"FineWeb2, v2.1.0",7,2013,2024,DATA/yka_Latn
cnl,cnl_Latn,Latn,Lalana Chinantec,101,315239,"FineWeb2, v2.1.0",6,2013,2022,DATA/cnl_Latn
czt,czt_Latn,Latn,Zotung Chin,179,314773,"FineWeb2, v2.1.0",9,2014,2024,DATA/czt_Latn
taq,taq_Tfng,Tfng,Tamasheq,147,314583,"FineWeb2, v2.1.0",8,2017,2024,DATA/taq_Tfng
aer,aer_Latn,Latn,Eastern Arrernte,80,313279,"FineWeb2, v2.1.0",5,2018,2024,DATA/aer_Latn
ycn,ycn_Latn,Latn,Yucuna,95,310111,"FineWeb2, v2.1.0",7,2013,2024,DATA/ycn_Latn
atd,atd_Latn,Latn,Ata Manobo,77,310107,"FineWeb2, v2.1.0",6,2017,2024,DATA/atd_Latn
daf,daf_Latn,Latn,UNKNOWN,118,308085,"FineWeb2, v2.1.0",3,2017,2023,DATA/daf_Latn
mie,mie_Latn,Latn,Ocotepec Mixtec,83,306887,"FineWeb2, v2.1.0",6,2013,2022,DATA/mie_Latn
bla,bla_Latn,Latn,Siksika,96,306809,"FineWeb2, v2.1.0",5,2017,2023,DATA/bla_Latn
chq,chq_Latn,Latn,Quiotepec Chinantec,110,306719,"FineWeb2, v2.1.0",7,2013,2022,DATA/chq_Latn
nnw,nnw_Latn,Latn,Southern Nuni,111,303738,"FineWeb2, v2.1.0",6,2013,2023,DATA/nnw_Latn
myu,myu_Latn,Latn,Mundurukú,103,302294,"FineWeb2, v2.1.0",6,2014,2023,DATA/myu_Latn
kqe,kqe_Latn,Latn,Kalagan,122,302107,"FineWeb2, v2.1.0",4,2017,2022,DATA/kqe_Latn
ish,ish_Latn,Latn,Esan,90,301702,"FineWeb2, v2.1.0",3,2018,2022,DATA/ish_Latn
miy,miy_Latn,Latn,Ayutla Mixtec,94,301371,"FineWeb2, v2.1.0",5,2019,2023,DATA/miy_Latn
sda,sda_Latn,Latn,Toraja-Sa'dan,82,299687,"FineWeb2, v2.1.0",10,2013,2023,DATA/sda_Latn
btd,btd_Latn,Latn,Batak Dairi,96,299260,"FineWeb2, v2.1.0",9,2013,2023,DATA/btd_Latn
pio,pio_Latn,Latn,Piapoco,88,297434,"FineWeb2, v2.1.0",6,2014,2022,DATA/pio_Latn
mza,mza_Latn,Latn,Santa María Zacatepec Mixtec,103,295694,"FineWeb2, v2.1.0",6,2015,2024,DATA/mza_Latn
ots,ots_Latn,Latn,Estado de México Otomi,639,292522,"FineWeb2, v2.1.0",7,2013,2023,DATA/ots_Latn
yaa,yaa_Latn,Latn,Yaminahua,93,292248,"FineWeb2, v2.1.0",5,2014,2023,DATA/yaa_Latn
bps,bps_Latn,Latn,Sarangani Blaan,101,289965,"FineWeb2, v2.1.0",9,2013,2023,DATA/bps_Latn
lcp,lcp_Thai,Thai,Western Lawa,200,287891,"FineWeb2, v2.1.0",6,2018,2023,DATA/lcp_Thai
ikk,ikk_Latn,Latn,Ika,98,287707,"FineWeb2, v2.1.0",4,2019,2023,DATA/ikk_Latn
rml,rml_Latn,Latn,Baltic Romani,150,287515,"FineWeb2, v2.1.0",6,2016,2023,DATA/rml_Latn
ndh,ndh_Latn,Latn,Ndali,82,286826,"FineWeb2, v2.1.0",6,2017,2023,DATA/ndh_Latn
ewo,ewo_Latn,Latn,Ewondo,178,285122,"FineWeb2, v2.1.0",9,2013,2024,DATA/ewo_Latn
cag,cag_Latn,Latn,Nivaclé,151,284926,"FineWeb2, v2.1.0",5,2017,2021,DATA/cag_Latn
mks,mks_Latn,Latn,Silacayoapan Mixtec,79,284365,"FineWeb2, v2.1.0",5,2014,2022,DATA/mks_Latn
jic,jic_Latn,Latn,Tol,93,282935,"FineWeb2, v2.1.0",7,2013,2024,DATA/jic_Latn
kff,kff_Telu,Telu,Koya,103,282473,"FineWeb2, v2.1.0",2,2017,2021,DATA/kff_Telu
nyf,nyf_Latn,Latn,Giryama,86,282386,"FineWeb2, v2.1.0",6,2013,2023,DATA/nyf_Latn
lsi,lsi_Latn,Latn,Lashi,104,281887,"FineWeb2, v2.1.0",7,2013,2024,DATA/lsi_Latn
bcw,bcw_Latn,Latn,Bana,89,277289,"FineWeb2, v2.1.0",4,2013,2023,DATA/bcw_Latn
mcf,mcf_Latn,Latn,Matsés,122,276225,"FineWeb2, v2.1.0",8,2013,2023,DATA/mcf_Latn
far,far_Latn,Latn,Fataleka,78,275415,"FineWeb2, v2.1.0",4,2018,2021,DATA/far_Latn
mzk,mzk_Latn,Latn,Nigeria Mambila,100,274184,"FineWeb2, v2.1.0",5,2013,2019,DATA/mzk_Latn
mpt,mpt_Latn,Latn,Mian,73,273602,"FineWeb2, v2.1.0",5,2017,2022,DATA/mpt_Latn
knc,knc_Latn,Latn,Central Kanuri,161,268093,"FineWeb2, v2.1.0",9,2013,2024,DATA/knc_Latn
klt,klt_Latn,Latn,Nukna,89,264673,"FineWeb2, v2.1.0",8,2013,2023,DATA/klt_Latn
loq,loq_Latn,Latn,Lobala,93,264358,"FineWeb2, v2.1.0",3,2020,2023,DATA/loq_Latn
kqf,kqf_Latn,Latn,Kakabai,91,264155,"FineWeb2, v2.1.0",6,2017,2023,DATA/kqf_Latn
yad,yad_Latn,Latn,Yagua,83,263146,"FineWeb2, v2.1.0",6,2013,2023,DATA/yad_Latn
ign,ign_Latn,Latn,Ignaciano,99,261455,"FineWeb2, v2.1.0",8,2013,2023,DATA/ign_Latn
ann,ann_Latn,Latn,Obolo,222,261097,"FineWeb2, v2.1.0",9,2013,2024,DATA/ann_Latn
cux,cux_Latn,Latn,Tepeuxila Cuicatec,99,259921,"FineWeb2, v2.1.0",4,2014,2019,DATA/cux_Latn
hix,hix_Latn,Latn,Hixkaryána,73,259890,"FineWeb2, v2.1.0",8,2014,2022,DATA/hix_Latn
zam,zam_Latn,Latn,Miahuatlán Zapotec,90,257847,"FineWeb2, v2.1.0",6,2013,2021,DATA/zam_Latn
gyr,gyr_Latn,Latn,Guarayu,109,257362,"FineWeb2, v2.1.0",9,2013,2024,DATA/gyr_Latn
wmt,wmt_Latn,Latn,Walmajarri,54,255678,"FineWeb2, v2.1.0",4,2017,2021,DATA/wmt_Latn
aui,aui_Latn,Latn,Anuki,87,254637,"FineWeb2, v2.1.0",7,2014,2023,DATA/aui_Latn
oke,oke_Latn,Latn,Okpe (Southwestern Edo),98,254012,"FineWeb2, v2.1.0",3,2017,2021,DATA/oke_Latn
miz,miz_Latn,Latn,Coatzospan Mixtec,106,253645,"FineWeb2, v2.1.0",4,2013,2022,DATA/miz_Latn
cpu,cpu_Latn,Latn,Pichis Ashéninka,93,251515,"FineWeb2, v2.1.0",6,2013,2021,DATA/cpu_Latn
ngp,ngp_Latn,Latn,Ngulu,69,250192,"FineWeb2, v2.1.0",5,2018,2022,DATA/ngp_Latn
con,con_Latn,Latn,Cofán,93,249831,"FineWeb2, v2.1.0",7,2013,2021,DATA/con_Latn
lbk,lbk_Latn,Latn,Central Bontok,90,247405,"FineWeb2, v2.1.0",9,2013,2023,DATA/lbk_Latn
bwd,bwd_Latn,Latn,Bwaidoka,67,243569,"FineWeb2, v2.1.0",3,2017,2023,DATA/bwd_Latn
idu,idu_Latn,Latn,Idoma,128,242851,"FineWeb2, v2.1.0",6,2019,2024,DATA/idu_Latn
suc,suc_Latn,Latn,Western Subanon,106,241959,"FineWeb2, v2.1.0",5,2018,2024,DATA/suc_Latn
ige,ige_Latn,Latn,Igede,133,241219,"FineWeb2, v2.1.0",6,2013,2022,DATA/ige_Latn
mib,mib_Latn,Latn,Atatláhuca Mixtec,87,241067,"FineWeb2, v2.1.0",6,2014,2022,DATA/mib_Latn
mhw,mhw_Latn,Latn,Mbukushu,133,239831,"FineWeb2, v2.1.0",2,2018,2019,DATA/mhw_Latn
got,got_Goth,Goth,Gothic,276,237463,"FineWeb2, v2.1.0",12,2013,2024,DATA/got_Goth
mbf,mbf_Latn,Latn,Baba Malay,121,234500,"FineWeb2, v2.1.0",10,2013,2023,DATA/mbf_Latn
nsu,nsu_Latn,Latn,Sierra Negra Nahuatl,97,233853,"FineWeb2, v2.1.0",7,2013,2024,DATA/nsu_Latn
mig,mig_Latn,Latn,San Miguel El Grande Mixtec,80,229552,"FineWeb2, v2.1.0",4,2019,2022,DATA/mig_Latn
lew,lew_Latn,Latn,Ledo Kaili,84,228830,"FineWeb2, v2.1.0",8,2017,2024,DATA/lew_Latn
pbb,pbb_Latn,Latn,Páez,134,227125,"FineWeb2, v2.1.0",8,2013,2024,DATA/pbb_Latn
yan,yan_Latn,Latn,Mayangna,121,226567,"FineWeb2, v2.1.0",10,2013,2023,DATA/yan_Latn
whk,whk_Latn,Latn,Wahau Kenyah,86,226147,"FineWeb2, v2.1.0",4,2016,2019,DATA/whk_Latn
wap,wap_Latn,Latn,Wapishana,93,225766,"FineWeb2, v2.1.0",6,2014,2023,DATA/wap_Latn
laj,laj_Latn,Latn,Lango (Uganda),90,224217,"FineWeb2, v2.1.0",10,2013,2024,DATA/laj_Latn
leh,leh_Latn,Latn,Lenje,89,222441,"FineWeb2, v2.1.0",6,2013,2023,DATA/leh_Latn
poy,poy_Latn,Latn,Pogolo,71,221921,"FineWeb2, v2.1.0",4,2017,2022,DATA/poy_Latn
rmq,rmq_Latn,Latn,Caló,98,221053,"FineWeb2, v2.1.0",5,2018,2022,DATA/rmq_Latn
njb,njb_Latn,Latn,Nocte Naga,82,219863,"FineWeb2, v2.1.0",2,2018,2019,DATA/njb_Latn
nmo,nmo_Latn,Latn,Moyon Naga,73,217817,"FineWeb2, v2.1.0",2,2019,2021,DATA/nmo_Latn
ibg,ibg_Latn,Latn,Ibanag,95,216297,"FineWeb2, v2.1.0",8,2013,2024,DATA/ibg_Latn
cnw,cnw_Latn,Latn,Ngawn Chin,83,216178,"FineWeb2, v2.1.0",4,2020,2023,DATA/cnw_Latn
zae,zae_Latn,Latn,Yareni Zapotec,98,214050,"FineWeb2, v2.1.0",4,2017,2023,DATA/zae_Latn
bwu,bwu_Latn,Latn,Buli (Ghana),79,211819,"FineWeb2, v2.1.0",6,2013,2022,DATA/bwu_Latn
lwg,lwg_Latn,Latn,Wanga,91,211341,"FineWeb2, v2.1.0",7,2017,2023,DATA/lwg_Latn
bug,bug_Latn,Latn,Buginese,173,210365,"FineWeb2, v2.1.0",11,2013,2024,DATA/bug_Latn
ebk,ebk_Latn,Latn,Eastern Bontok,87,209383,"FineWeb2, v2.1.0",4,2017,2022,DATA/ebk_Latn
mck,mck_Latn,Latn,Mbunda,89,208791,"FineWeb2, v2.1.0",9,2013,2023,DATA/mck_Latn
plg,plg_Latn,Latn,Pilagá,93,207519,"FineWeb2, v2.1.0",5,2013,2022,DATA/plg_Latn
vmk,vmk_Latn,Latn,Makhuwa-Shirima,99,207384,"FineWeb2, v2.1.0",5,2013,2023,DATA/vmk_Latn
zpo,zpo_Latn,Latn,Amatlán Zapotec,92,206816,"FineWeb2, v2.1.0",7,2013,2024,DATA/zpo_Latn
xsu,xsu_Latn,Latn,Sanumá,96,206746,"FineWeb2, v2.1.0",4,2013,2019,DATA/xsu_Latn
maj,maj_Latn,Latn,Jalapa De Díaz Mazatec,87,205312,"FineWeb2, v2.1.0",5,2014,2024,DATA/maj_Latn
mvp,mvp_Latn,Latn,Duri,79,205002,"FineWeb2, v2.1.0",8,2013,2023,DATA/mvp_Latn
wbm,wbm_Latn,Latn,Wa,90,204834,"FineWeb2, v2.1.0",6,2017,2024,DATA/wbm_Latn
mfh,mfh_Latn,Latn,Matal,84,204212,"FineWeb2, v2.1.0",6,2013,2021,DATA/mfh_Latn
lgl,lgl_Latn,Latn,Wala,71,200097,"FineWeb2, v2.1.0",2,2019,2023,DATA/lgl_Latn
sdc,sdc_Latn,Latn,Sassarese Sardinian,110,199011,"FineWeb2, v2.1.0",9,2016,2024,DATA/sdc_Latn
nhx,nhx_Latn,Latn,Isthmus-Mecayapan Nahuatl,105,197803,"FineWeb2, v2.1.0",7,2017,2024,DATA/nhx_Latn
dje,dje_Latn,Latn,Zarma,108,197072,"FineWeb2, v2.1.0",8,2017,2024,DATA/dje_Latn
sby,sby_Latn,Latn,Soli,105,192778,"FineWeb2, v2.1.0",5,2017,2021,DATA/sby_Latn
ikw,ikw_Latn,Latn,Ikwere,127,191853,"FineWeb2, v2.1.0",4,2017,2023,DATA/ikw_Latn
tob,tob_Latn,Latn,Toba,119,191813,"FineWeb2, v2.1.0",10,2013,2024,DATA/tob_Latn
box,box_Latn,Latn,Buamu,103,191174,"FineWeb2, v2.1.0",4,2019,2022,DATA/box_Latn
mcp,mcp_Latn,Latn,Makaa,103,190670,"FineWeb2, v2.1.0",2,2019,2020,DATA/mcp_Latn
bwi,bwi_Latn,Latn,Baniwa,106,190456,"FineWeb2, v2.1.0",2,2016,2017,DATA/bwi_Latn
mbd,mbd_Latn,Latn,Dibabawon Manobo,77,189157,"FineWeb2, v2.1.0",5,2017,2022,DATA/mbd_Latn
yam,yam_Latn,Latn,Yamba,123,186117,"FineWeb2, v2.1.0",5,2013,2023,DATA/yam_Latn
mkl,mkl_Latn,Latn,Mokole,98,185897,"FineWeb2, v2.1.0",3,2017,2019,DATA/mkl_Latn
crk,crk_Cans,Cans,Plains Cree,237,184121,"FineWeb2, v2.1.0",9,2013,2024,DATA/crk_Cans
fub,fub_Latn,Latn,Adamawa Fulfulde,155,183842,"FineWeb2, v2.1.0",8,2014,2023,DATA/fub_Latn
dug,dug_Latn,Latn,Duruma,76,183468,"FineWeb2, v2.1.0",5,2013,2023,DATA/dug_Latn
cjo,cjo_Latn,Latn,Ashéninka Pajonal,100,182680,"FineWeb2, v2.1.0",7,2014,2023,DATA/cjo_Latn
bmk,bmk_Latn,Latn,Ghayavi,87,182477,"FineWeb2, v2.1.0",4,2017,2020,DATA/bmk_Latn
mta,mta_Latn,Latn,Cotabato Manobo,73,182345,"FineWeb2, v2.1.0",2,2019,2022,DATA/mta_Latn
neb,neb_Latn,Latn,Toura (Côte d'Ivoire),115,181130,"FineWeb2, v2.1.0",5,2013,2019,DATA/neb_Latn
mzz,mzz_Latn,Latn,Maiadomu,90,180936,"FineWeb2, v2.1.0",3,2018,2020,DATA/mzz_Latn
kmk,kmk_Latn,Latn,Limos Kalinga,83,180869,"FineWeb2, v2.1.0",3,2019,2023,DATA/kmk_Latn
sba,sba_Latn,Latn,Ngambay,95,179644,"FineWeb2, v2.1.0",6,2014,2022,DATA/sba_Latn
rap,rap_Latn,Latn,Rapanui,117,179506,"FineWeb2, v2.1.0",6,2017,2023,DATA/rap_Latn
qxl,qxl_Latn,Latn,Salasaca Highland Quichua,105,178037,"FineWeb2, v2.1.0",8,2016,2024,DATA/qxl_Latn
old,old_Latn,Latn,Mochi,81,177618,"FineWeb2, v2.1.0",4,2013,2023,DATA/old_Latn
lip,lip_Latn,Latn,Sekpele,90,176778,"FineWeb2, v2.1.0",6,2014,2023,DATA/lip_Latn
qul,qul_Latn,Latn,North Bolivian Quechua,108,176402,"FineWeb2, v2.1.0",6,2017,2023,DATA/qul_Latn
bxh,bxh_Latn,Latn,Buhutu,72,174421,"FineWeb2, v2.1.0",3,2021,2023,DATA/bxh_Latn
kxw,kxw_Latn,Latn,Konai,71,173472,"FineWeb2, v2.1.0",2,2017,2021,DATA/kxw_Latn
kmm,kmm_Latn,Latn,Kom (India),144,173407,"FineWeb2, v2.1.0",7,2013,2024,DATA/kmm_Latn
xtm,xtm_Latn,Latn,Magdalena Peñasco Mixtec,93,171478,"FineWeb2, v2.1.0",4,2017,2023,DATA/xtm_Latn
myx,myx_Latn,Latn,Masaaba,89,169621,"FineWeb2, v2.1.0",7,2017,2024,DATA/myx_Latn
crl,crl_Cans,Cans,Northern East Cree,210,167694,"FineWeb2, v2.1.0",6,2017,2023,DATA/crl_Cans
pse,pse_Latn,Latn,Central Malay,64,167611,"FineWeb2, v2.1.0",3,2017,2019,DATA/pse_Latn
lem,lem_Latn,Latn,Nomaande,91,166253,"FineWeb2, v2.1.0",4,2013,2022,DATA/lem_Latn
njn,njn_Latn,Latn,Liangmai Naga,133,165607,"FineWeb2, v2.1.0",6,2019,2024,DATA/njn_Latn
kcg,kcg_Latn,Latn,Tyap,318,165324,"FineWeb2, v2.1.0",7,2013,2024,DATA/kcg_Latn
aoz,aoz_Latn,Latn,Uab Meto,127,165005,"FineWeb2, v2.1.0",7,2013,2020,DATA/aoz_Latn
syl,syl_Beng,Beng,Sylheti,145,163925,"FineWeb2, v2.1.0",6,2019,2024,DATA/syl_Beng
mfy,mfy_Latn,Latn,Mayo,116,163470,"FineWeb2, v2.1.0",6,2014,2023,DATA/mfy_Latn
chr,chr_Cher,Cher,Cherokee,210,162333,"FineWeb2, v2.1.0",6,2013,2024,DATA/chr_Cher
gqr,gqr_Latn,Latn,Gor,79,161907,"FineWeb2, v2.1.0",4,2017,2024,DATA/gqr_Latn
arq,arq_Arab,Arab,Algerian Arabic,184,160766,"FineWeb2, v2.1.0",10,2013,2024,DATA/arq_Arab
mph,mph_Latn,Latn,Maung,73,160445,"FineWeb2, v2.1.0",2,2019,2023,DATA/mph_Latn
mim,mim_Latn,Latn,Alacatlatzala Mixtec,86,159807,"FineWeb2, v2.1.0",3,2021,2023,DATA/mim_Latn
kjb,kjb_Latn,Latn,Q'anjob'al,104,158227,"FineWeb2, v2.1.0",9,2013,2022,DATA/kjb_Latn
zav,zav_Latn,Latn,Yatzachi Zapotec,88,157853,"FineWeb2, v2.1.0",3,2014,2020,DATA/zav_Latn
lai,lai_Latn,Latn,Lambya,86,156692,"FineWeb2, v2.1.0",3,2019,2022,DATA/lai_Latn
cme,cme_Latn,Latn,Cerma,97,155011,"FineWeb2, v2.1.0",7,2013,2023,DATA/cme_Latn
var,var_Latn,Latn,Huarijio,64,153699,"FineWeb2, v2.1.0",3,2019,2022,DATA/var_Latn
hra,hra_Latn,Latn,Hrangkhol,79,153024,"FineWeb2, v2.1.0",3,2019,2022,DATA/hra_Latn
vag,vag_Latn,Latn,Vagla,83,152104,"FineWeb2, v2.1.0",3,2013,2017,DATA/vag_Latn
njm,njm_Latn,Latn,Angami Naga,94,151214,"FineWeb2, v2.1.0",7,2014,2024,DATA/njm_Latn
pbi,pbi_Latn,Latn,Parkwa,99,151165,"FineWeb2, v2.1.0",4,2013,2024,DATA/pbi_Latn
tke,tke_Latn,Latn,Takwane,121,150473,"FineWeb2, v2.1.0",3,2019,2022,DATA/tke_Latn
mqy,mqy_Latn,Latn,Manggarai,89,148962,"FineWeb2, v2.1.0",7,2014,2022,DATA/mqy_Latn
tui,tui_Latn,Latn,Tupuri,118,148619,"FineWeb2, v2.1.0",5,2014,2023,DATA/tui_Latn
gnb,gnb_Latn,Latn,Gangte,97,148230,"FineWeb2, v2.1.0",5,2013,2023,DATA/gnb_Latn
bav,bav_Latn,Latn,Vengo,89,147537,"FineWeb2, v2.1.0",2,2013,2017,DATA/bav_Latn
are,are_Latn,Latn,Western Arrarnta,75,147260,"FineWeb2, v2.1.0",3,2015,2020,DATA/are_Latn
hav,hav_Latn,Latn,Havu,87,145734,"FineWeb2, v2.1.0",3,2018,2021,DATA/hav_Latn
ria,ria_Latn,Latn,Riang (India),98,145264,"FineWeb2, v2.1.0",5,2018,2023,DATA/ria_Latn
kub,kub_Latn,Latn,Kutep,99,144955,"FineWeb2, v2.1.0",6,2013,2023,DATA/kub_Latn
srq,srq_Latn,Latn,Sirionó,94,144052,"FineWeb2, v2.1.0",4,2017,2022,DATA/srq_Latn
pkb,pkb_Latn,Latn,Pokomo,80,144041,"FineWeb2, v2.1.0",5,2013,2023,DATA/pkb_Latn
csk,csk_Latn,Latn,Jola-Kasa,87,141108,"FineWeb2, v2.1.0",5,2013,2022,DATA/csk_Latn
mnf,mnf_Latn,Latn,Mundani,107,140682,"FineWeb2, v2.1.0",3,2013,2017,DATA/mnf_Latn
ons,ons_Latn,Latn,Ono,100,139921,"FineWeb2, v2.1.0",3,2019,2023,DATA/ons_Latn
ntp,ntp_Latn,Latn,Northern Tepehuan,71,138947,"FineWeb2, v2.1.0",6,2014,2023,DATA/ntp_Latn
dln,dln_Latn,Latn,Darlong,97,138558,"FineWeb2, v2.1.0",2,2017,2018,DATA/dln_Latn
ain,ain_Latn,Latn,Ainu (Japan),201,138375,"FineWeb2, v2.1.0",7,2014,2024,DATA/ain_Latn
snw,snw_Latn,Latn,Selee,70,138029,"FineWeb2, v2.1.0",3,2019,2023,DATA/snw_Latn
taw,taw_Latn,Latn,Tai,64,136464,"FineWeb2, v2.1.0",3,2021,2023,DATA/taw_Latn
tcc,tcc_Latn,Latn,Datooga,75,133967,"FineWeb2, v2.1.0",5,2013,2022,DATA/tcc_Latn
tik,tik_Latn,Latn,Tikar,109,133932,"FineWeb2, v2.1.0",2,2013,2017,DATA/tik_Latn
kri,kri_Latn,Latn,Krio,91,133751,"FineWeb2, v2.1.0",7,2014,2024,DATA/kri_Latn
pmf,pmf_Latn,Latn,Pamona,83,132836,"FineWeb2, v2.1.0",7,2013,2024,DATA/pmf_Latn
cul,cul_Latn,Latn,Culina,69,132486,"FineWeb2, v2.1.0",2,2019,2022,DATA/cul_Latn
jmc,jmc_Latn,Latn,Machame,77,131735,"FineWeb2, v2.1.0",3,2013,2022,DATA/jmc_Latn
dru,dru_Latn,Latn,Rukai,1610,131272,"FineWeb2, v2.1.0",6,2018,2024,DATA/dru_Latn
xuo,xuo_Latn,Latn,Kuo,112,130499,"FineWeb2, v2.1.0",3,2019,2023,DATA/xuo_Latn
frd,frd_Latn,Latn,Fordata,75,130432,"FineWeb2, v2.1.0",4,2017,2024,DATA/frd_Latn
qva,qva_Latn,Latn,Ambo-Pasco Quechua,99,128696,"FineWeb2, v2.1.0",1,2021,2021,DATA/qva_Latn
rim,rim_Latn,Latn,Nyaturu,83,128361,"FineWeb2, v2.1.0",3,2014,2020,DATA/rim_Latn
mzm,mzm_Latn,Latn,Mumuye,99,128030,"FineWeb2, v2.1.0",3,2013,2023,DATA/mzm_Latn
srr,srr_Latn,Latn,Serer,117,127252,"FineWeb2, v2.1.0",4,2013,2019,DATA/srr_Latn
mlu,mlu_Latn,Latn,To'abaita,92,127208,"FineWeb2, v2.1.0",2,2017,2018,DATA/mlu_Latn
guq,guq_Latn,Latn,Aché,90,126716,"FineWeb2, v2.1.0",3,2017,2024,DATA/guq_Latn
kru,kru_Deva,Deva,Kurukh,164,126403,"FineWeb2, v2.1.0",7,2017,2024,DATA/kru_Deva
dur,dur_Latn,Latn,Dii,103,125441,"FineWeb2, v2.1.0",3,2017,2021,DATA/dur_Latn
ktu,ktu_Latn,Latn,Kituba (Democratic Republic of Congo),172,125229,"FineWeb2, v2.1.0",10,2013,2024,DATA/ktu_Latn
ade,ade_Latn,Latn,Adele,87,125165,"FineWeb2, v2.1.0",3,2013,2017,DATA/ade_Latn
bsp,bsp_Latn,Latn,Baga Sitemu,85,124831,"FineWeb2, v2.1.0",6,2017,2023,DATA/bsp_Latn
wob,wob_Latn,Latn,Wè Northern,76,124504,"FineWeb2, v2.1.0",5,2013,2021,DATA/wob_Latn
xmm,xmm_Latn,Latn,Manado Malay,116,123593,"FineWeb2, v2.1.0",10,2013,2024,DATA/xmm_Latn
zsr,zsr_Latn,Latn,Southern Rincon Zapotec,90,120645,"FineWeb2, v2.1.0",3,2014,2021,DATA/zsr_Latn
gej,gej_Latn,Latn,Gen,104,119985,"FineWeb2, v2.1.0",5,2013,2022,DATA/gej_Latn
ldi,ldi_Latn,Latn,Laari,109,119395,"FineWeb2, v2.1.0",4,2017,2023,DATA/ldi_Latn
pis,pis_Latn,Latn,Pijin,87,118754,"FineWeb2, v2.1.0",8,2013,2023,DATA/pis_Latn
dnw,dnw_Latn,Latn,Western Dani,86,117164,"FineWeb2, v2.1.0",8,2017,2024,DATA/dnw_Latn
wib,wib_Latn,Latn,Southern Toussian,109,116420,"FineWeb2, v2.1.0",2,2021,2023,DATA/wib_Latn
twx,twx_Latn,Latn,Tewe,108,116264,"FineWeb2, v2.1.0",3,2017,2019,DATA/twx_Latn
wlv,wlv_Latn,Latn,Wichí Lhamtés Vejoz,92,115247,"FineWeb2, v2.1.0",5,2017,2024,DATA/wlv_Latn
sld,sld_Latn,Latn,Sissala,97,114299,"FineWeb2, v2.1.0",3,2013,2023,DATA/sld_Latn
drg,drg_Latn,Latn,Rungus,88,113815,"FineWeb2, v2.1.0",9,2013,2024,DATA/drg_Latn
